t_id,author_uid,favourited_by_uid,interaction_type
946909715153293312,81753446,300133329,5
946909832585474048,254302581,31285227,5
946909984029278209,53339966,16646089,5
946910960391880705,533539522,359995092,5
946911196401172480,902986543299747842,70022634,5
946912244629204992,74773211,132283202,5
946912709596999680,1229205847,171787527,5
946913482145804288,737224989082951681,162944319,5
946913534272835590,3113578866,859497871,5
946913575662075904,4712865792,802679439121207296,5
946915000009965571,106878278,31285227,5
946915307897044993,3168247662,2931528546,5
946915709086339072,3788824392,790469423362560000,5
946916537436274692,903565929719541760,2728942164,5
946916813094273024,1703957600,802679439121207296,5
946916924612579333,16988537,813327952272183296,5
946917020645203968,712977837834108928,284960423,5
946917173259206656,569066139,859497871,5
946917180289044481,1230043656,3246614169,5
946917351672311808,137198586,249616322,5
946917517758316544,2733817785,269595830,5
946917570602401792,386265621,2595865716,5
946917730535403520,838705661038899200,740491872594862081,5
946918036824453120,3965465232,802679439121207296,5
946918143288524800,2423486102,1670391769,5
946918798019272705,2992942526,2595865716,5
946918864369025025,525812268,151774270,5
946919441664827398,2238541363,563623339,5
946919458563547136,893207908334182400,813327952272183296,5
946919539102683136,2783290314,2941408716,5
946919895681208321,176738170,811413637780807681,5
946921246293397505,4770398972,813327952272183296,5
946921455060529152,274891222,2595865716,5
946921864135262209,3004178958,269595830,5
946922242599821312,908842727265021952,375385444,5
946923802549768192,487736815,1245702187,5
946923908006998016,14681605,199554699,5
946924031990575104,874477089788878848,1306124826,5
946924084834852866,3113578866,859497871,5
946924673660461056,38751107,224776638,5
946924796276871168,175198393,1245702187,5
946924796276871168,175198393,396981910,5
946925784765161472,991368535,859497871,5
946925995495366657,43525891,249616322,5
946926959585402880,771301994,2910602114,5
946927111624781828,913973792153550848,631163382,5
946927624382803970,207779623,393211622,5
946927869636222976,804619150383464449,3301597099,5
946928833977921537,2604976361,279566806,5
946929768808587266,77209956,224776638,5
946929768808587266,77209956,2931528546,5
946930024128569344,712213221445410816,393211622,5
946930249404522496,17554612,3581448494,5
946930369504227328,169844049,36831910,5
946930375854452736,96308931,2388222403,5
946930375854452736,96308931,249616322,5
946930375854452736,96308931,81753446,5
946930752930893824,240784530,199554699,5
946930980081692673,2904009019,2595865716,5
946931054211883009,2415428186,563623339,5
946931966502473734,2259031142,3163623721,5
946932053215363073,255396788,3163623721,5
946932290768093184,924316878,813327952272183296,5
946932491193077760,3113578866,859497871,5
946932695476686849,776575132135464960,1154788231,5
946932904919273472,2155817612,2872114958,5
946932909490896901,924316878,813327952272183296,5
946933102995234817,528700192,351271016,5
946933888974315521,4719367155,813327952272183296,5
946933900147691521,49223858,915783024,5
946934112337702917,354133033,112604803,5
946934147343376386,130681675,160483498,5
946935337091321856,26882404,2826253237,5
946935379105546241,102275867,2560629409,5
946935382683332608,182107650,65554130,5
946935457144758272,272892336,3163623721,5
946935552992985089,327246006,924414421,5
946935615890718720,4672604790,297407536,5
946936382160637952,924316878,813327952272183296,5
946936520207892481,158305827,813327952272183296,5
946936523726905344,2745226392,2931528546,5
946936566823362560,39364684,396981910,5
946936602953121792,1110277873,16646089,5
946936935859269633,158305827,813327952272183296,5
946937295847899136,330482084,2931528546,5
946937379570442240,7580262,813327952272183296,5
946937671078825984,62308885,2872114958,5
946937734115020802,868079363492892673,3246614169,5
946937783440068608,2255505626,3005708427,5
946938906762674178,739770876808167424,944519143,5
946939129165746177,3521529916,563623339,5
946939131505950722,59732098,3163623721,5
946939372481388544,1409798257,867220484080910337,5
946939619647438848,867220484080910337,867220484080910337,5
946939768373436416,515968007,396981910,5
946939787319173121,2883841,867220484080910337,5
946940231978065921,2388222403,249616322,5
946940231978065921,2388222403,81753446,5
946940421271252992,181073970,297407536,5
946941430014070785,17471979,4788444973,5
946941631265087493,1173787748,867220484080910337,5
946941750320361473,57829691,16646089,5
946941761435389957,1173787748,867220484080910337,5
946941881417469952,1173787748,867220484080910337,5
946941933942796288,2883841,867220484080910337,5
946942096849506304,806820644683776002,2595865716,5
946942112691494918,933928818,2560629409,5
946942160246415362,28574479,182191483,5
946942394511056901,2270000359,2447665636,5
946942397006540801,1173787748,867220484080910337,5
946942520159739904,1173787748,867220484080910337,5
946942546793467909,20960874,563623339,5
946942574849171456,145042238,158900527,5
946942622744170501,3113578866,859497871,5
946942630935400448,1173787748,867220484080910337,5
946944770315710464,89732309,4788444973,5
946945005121298432,731818340239347712,162944319,5
946945539794403328,22324642,4271377579,5
946946423555162112,81753446,100389771,5
946946423555162112,81753446,171787527,5
946946423555162112,81753446,556834642,5
946946428814757888,20646945,319359157,5
946946504589156352,752583150,162944319,5
946946969653731328,707885995476312064,3581448494,5
946947033650282496,2723516397,2931528546,5
946947384566673409,169767749,151774270,5
946947497242611715,4922190009,319359157,5
946948099963891713,482597413,1245702187,5
946948943220318209,817661098988019712,2595865716,5
946949013521100800,920455753604796416,2931528546,5
946949708915924994,25073877,477477231,5
946950433112772609,3113578866,859497871,5
946950744049057792,528700192,351271016,5
946950827666796544,2314381573,24847805,5
946950941881769985,2225753876,387481992,5
946951350507761664,732468014688260096,813327952272183296,5
946951773863886849,1735083192,590785225,5
946951853463494656,857001662,2595865716,5
946952068111241216,3685396904,813327952272183296,5
946952125040472064,961445378,740592816,5
946952563605233664,119256748,18399332,5
946952635319386113,252291818,18399332,5
946952836046139392,902986543299747842,70022634,5
946953828804337666,19913733,54863604,5
946954210934906880,315747407,859497871,5
946954528888315904,103181326,841429280655527938,5
946955109812056064,979124431,319359157,5
946955286794948608,13100192,550661061,5
946955949272682503,2156278138,774823162932449280,5
946955967295406080,768346452967854080,768346452967854080,5
946956450554773505,14993272,178621130,5
946956476626563072,129805651,16646089,5
946956598731255808,160602890,129620044,5
946956629001621505,4518265397,860535752,5
946956645485162496,1900240686,1609972040,5
946958559173951490,2834212357,18399332,5
946959133055561729,2994740510,860535752,5
946959135932686336,3113578866,859497871,5
946959888038682626,3113578866,859497871,5
946959997996384257,16264006,614016613,5
946960090812289025,713379859666325505,387481992,5
946960287474708480,862324209808056320,4788444973,5
946960851747069952,1707607224,2595865716,5
946960950396981253,806820644683776002,2595865716,5
946960974140936200,16264006,614016613,5
946961559032598529,22487278,860535752,5
946961914323595264,1431997220,2595865716,5
946962330834763777,1315921093,1744765753,5
946962416507805696,866953267,869821467927625728,5
946963272594440193,18756273,20305066,5
946963364651048961,706173880797306880,393211622,5
946963525087387648,306126285,16646089,5
946963839374864384,782576452331905024,178621130,5
946964536904450048,249616322,12851802,5
946964536904450048,249616322,2855810124,5
946964536904450048,249616322,729307612735361024,5
946965591423795200,614245394,300133329,5
946965778456182789,20572921,18371066,5
946965778456182789,20572921,2560629409,5
946965778456182789,20572921,261473598,5
946965778456182789,20572921,545768068,5
946966002381631489,569066139,859497871,5
946966395111145472,19644074,18399332,5
946966863157719041,16731760,18399332,5
946967336459866112,940408239602196480,740491872594862081,5
946967849490354181,161155151,2520462038,5
946968252646940672,33473521,18399332,5
946968929393692672,14641347,16646089,5
946968997102215168,2218906148,2272954322,5
946969077448286208,924316878,813327952272183296,5
946969678437425152,54774001,2931528546,5
946970352239894528,14159148,68548922,5
946970754335297537,15819763,182191483,5
946970849231372288,3113578866,859497871,5
946970861541527553,97893963,764413409366466560,5
946970868982394880,489387676,2447665636,5
946970899382648832,3099501,153271366,5
946970905367912449,173735536,631163382,5
946970976365039616,746387674286559232,14581173,5
946970980123062272,961445378,740592816,5
946971594622230528,178103658,802679439121207296,5
946972378587734016,23688549,859497871,5
946972742217187328,27534184,859497871,5
946973290224009216,830820620996718593,4788444973,5
946973707066585088,3060489838,4318540752,5
946974148819017728,869758549060075520,79111635,5
946974270059511809,908304915839074306,19352101,5
946974292247326720,2507519377,3301597099,5
946974615234011137,863740871690276864,2533375958,5
946976058393235456,4913899764,16646089,5
946977810526040065,3218979734,16646089,5
946978239540371456,307247701,859497871,5
946978894984310785,58974496,359995092,5
946979088744398849,2253378625,30176213,5
946979184575950848,24780550,2872114958,5
946979321301708800,63951334,2931528546,5
946979397038350337,91199981,178662965,5
946979576021794816,26671726,351271016,5
946979603670745088,830820620996718593,4788444973,5
946979712294838272,2970695490,16646089,5
946979945468780544,78586909,393211622,5
946980238080196613,130424630,4788444973,5
946980256103014400,1578531811,2533375958,5
946980429273423872,905591601963159553,2872114958,5
946981008129212417,15912890,477477231,5
946981010888994816,1401587503,4807043534,5
946981303802400774,1536553201,1306124826,5
946981435268722688,2421183896,18684585,5
946981450229825539,2253627049,31285227,5
946981565539610624,433035082,58130204,5
946981940284022784,2833890840,813327952272183296,5
946982388529287170,103181326,841429280655527938,5
946982608600170496,125786481,384178657,5
946982766259740672,288609917,3301597099,5
946983445200191488,885720440403935232,162944319,5
946984364742795264,103181326,841429280655527938,5
946984543168241664,63951334,2931528546,5
946984885196955648,776328865857757184,297407536,5
946985353373724673,2384553998,716573580629180416,5
946985483493695488,2998467559,2872114958,5
946985500849483776,569066139,859497871,5
946985540842172417,810000032971661312,2931528546,5
946985625026097153,569066139,859497871,5
946986179416772610,2953999109,4788444973,5
946986425035079680,197882678,813327952272183296,5
946986721186582528,2376894708,2533375958,5
946986828019593216,106878278,31285227,5
946986857711177728,881748097,2872114958,5
946987139283042305,830820620996718593,4788444973,5
946987377997647872,880996866065707009,880996866065707009,5
946987853615063040,493952109,631163382,5
946988703188074496,501545676,31285227,5
946988777649704961,17080240,813327952272183296,5
946988778035462144,47879213,31285227,5
946988935997218816,2187489492,4751517318,5
946989333956902913,924316878,813327952272183296,5
946990203343855616,3225111409,224776638,5
946990420717748224,19274342,474874069,5
946990695272845312,1267040660,12851802,5
946990695272845312,1267040660,208905805,5
946990896158973952,1313088440,631163382,5
946992198389661696,466182428,859497871,5
946992219587715073,289362471,18399332,5
946992468779659265,3113578866,859497871,5
946992676313767937,366751482,631163382,5
946993722402619392,21469205,90616027,5
946993806297071616,54774001,2931528546,5
946994876087861250,48599945,2520462038,5
946994910837821440,438344137,813327952272183296,5
946995186579603456,2895209718,2931528546,5
946995484408807424,3119112595,2931528546,5
946995730115432449,356426291,563623339,5
946996671568850945,3809844793,813327952272183296,5
946996763818205184,89391137,2778178993,5
946996957930598400,1115873612,813327952272183296,5
946997229507690496,430452224,70022634,5
946997283756720128,322422774,859497871,5
946997369844981760,178103658,802679439121207296,5
946997906028072960,880597042757644289,4788444973,5
946998005797863424,1115873612,813327952272183296,5
946998402423779328,1295021016,702845765966647296,5
946999144413097985,780416875,18399332,5
946999375959609344,19633066,729307612735361024,5
946999547506470913,119992068,2309002669,5
947000086285901824,202875208,924414421,5
947000352347340800,464498669,859497871,5
947000734503096321,723076987229630464,729307612735361024,5
947001152402362368,268941928,716573580629180416,5
947001818390732800,161418822,861402999452717056,5
947002474187038720,54203198,208905805,5
947002478414794754,52818366,18399332,5
947002910596042752,805216730679156736,18399332,5
947003094000218113,46054208,271372416,5
947003899969396736,206979151,915783024,5
947003926955659264,87059698,266907261,5
947004719775473664,989830747,924414421,5
947004854718910465,607327599,861402999452717056,5
947005078992338946,269648315,3163623721,5
947005123322044416,168891447,729307612735361024,5
947005338150166528,1922079738,2872114958,5
947005370693705728,123098681,631163382,5
947005414952103936,14503291,20305066,5
947005574780039168,161418822,861402999452717056,5
947005743529541632,781681070622203904,15410315,5
947005839134556161,607327599,861402999452717056,5
947006190080294913,410232198,753657336678354944,5
947006300420009984,4823705386,39024756,5
947006640804392960,386523935,2931528546,5
947009075723636736,335141638,867220484080910337,5
947009352166137858,3356551642,54863604,5
947009672170663936,33473521,18399332,5
947010198845009920,1044132996,2533375958,5
947010967811923968,801318630520684544,407520311,5
947012166321704960,2811607836,1437819457,5
947012215906869248,2717108869,2931528546,5
947012326036619264,1264325563,1626566622,5
947012457897140224,104051410,393211622,5
947013352605171712,2803038926,2533375958,5
947013539511832576,468155857,146810598,5
947013574609666048,269648315,3163623721,5
947013975429877760,445996709,2507275886,5
947014513722769408,269648315,3163623721,5
947014519141818369,832157712867733505,485460551,5
947014764781293568,36998857,2872114958,5
947014943487926272,876089757452738560,3163623721,5
947015376776216576,18208354,266907261,5
947015443100835840,2300779218,729307612735361024,5
947015463753547776,300133329,426665236,5
947015791244742659,135421739,16646089,5
947015814380625920,1356642414,823121261869993984,5
947016113300193280,20115176,528929479,5
947016799790317568,857420384601124864,24642846,5
947017391304773632,361084191,4751517318,5
947017411756093440,16973333,53603688,5
947017747174629377,762906414041837568,631163382,5
947017852548026369,49560108,300133329,5
947017910937178112,879661931912720384,702845765966647296,5
947018046945685504,762906414041837568,631163382,5
947018104978022401,78523300,832078669480763392,5
947018173118844928,297916116,1376115612,5
947018186268037120,106878278,178304383,5
947018298473906176,584783228,631163382,5
947018307651039232,269648315,3163623721,5
947018395966357509,762906414041837568,631163382,5
947018684349825024,439754127,270071614,5
947018927002939392,21748597,269595830,5
947019002131312640,2574559213,2931528546,5
947019070754271232,269648315,3163623721,5
947019353467232257,152145663,3163623721,5
947019544211603461,762906414041837568,631163382,5
947019552721981440,248670810,882210433611866112,5
947020278856650752,14579905,18399332,5
947020356476215296,269648315,3163623721,5
947020751839813632,1910888605,269596401,5
947020899441508359,39677805,151774270,5
947021114768633856,269648315,3163623721,5
947021129364987904,822544567836753920,702845765966647296,5
947021449121865729,289825655,64383960,5
947022450575007744,877101204253188096,802679439121207296,5
947022464629932035,853359644084850688,813327952272183296,5
947022686244368384,853359644084850688,813327952272183296,5
947022833896615936,16465385,153271366,5
947023501331873793,18420742,2388222403,5
947023895827116032,1081562149,65554130,5
947024090069528577,369302697,1376115612,5
947024448250568704,46054208,271372416,5
947024510317879296,741758647902998529,351271016,5
947024510317879296,741758647902998529,631163382,5
947025884967342083,592358235,2931528546,5
947026864689758208,243595537,1437819457,5
947027069799514113,94711640,65554130,5
947027083401859072,259521523,284960423,5
947027212712030208,542297686,786867636139274240,5
947027973231611904,525006087,1744765753,5
947028512275251200,1315921093,1744765753,5
947028640910286849,798397604610641922,2855810124,5
947028640910286849,798397604610641922,729307612735361024,5
947029045342101504,200306104,2219869782,5
947029210371014656,908235855705210880,859497871,5
947029510330859520,25903941,290842413,5
947029577402068994,15062828,65554130,5
947029957359706112,3002679840,1744765753,5
947030045771563008,4327639589,1855527763,5
947030309538742278,927013390534328320,1744765753,5
947030911358504960,796435580238307328,859638096,5
947031005692612608,2492823948,2805660404,5
947031509994684416,924414421,258596053,5
947031509994684416,924414421,426665236,5
947031774751633408,45291573,1744765753,5
947031869689909248,247874198,1105669592,5
947032005908168705,4457130200,18399332,5
947034960656867328,712213221445410816,924414421,5
947035105775689728,2311718335,4788444973,5
947036025410371587,2826253237,249616322,5
947036025410371587,2826253237,96468014,5
947036067898650624,924316878,813327952272183296,5
947036843115237376,2598562772,859638096,5
947037039089692672,924316878,813327952272183296,5
947037048111710208,251890113,2917717861,5
947037173269663744,73133571,3163623721,5
947037577478946816,1529220518,16646089,5
947038025833263106,21242757,269595830,5
947038093995053058,21201150,2595865716,5
947039270308495361,832157712867733505,485460551,5
947039527507443712,2492823948,2805660404,5
947040061056520192,867964117,1855527763,5
947040971421896704,736172947551977472,284960423,5
947041331913936897,317853635,178621130,5
947041478051876864,317853635,178621130,5
947041818654359552,1346780442,26712710,5
947042490699403264,705638657617633281,702845765966647296,5
947042908519129088,889057456214560768,162944319,5
947043221883928576,930476661291626497,162944319,5
947043688395370496,592703121,563623339,5
947043971171196930,172652106,65554130,5
947044167686991873,1369315862,1105669592,5
947044657816588288,21814628,504717558,5
947045137498095616,97753162,284960423,5
947045347762696193,147393852,224776638,5
947045347762696193,147393852,23023318,5
947045347762696193,147393852,249616322,5
947045347762696193,147393852,2783959278,5
947046144785264640,78442404,393211622,5
947046212963667969,845163706707132416,740491872594862081,5
947047812637904897,633705263,182191483,5
947048366399152129,2428934178,852362642639396864,5
947048610897596416,1464819422,3213121774,5
947048884517289985,20956102,2931528546,5
947048977769336832,1870188672,39024756,5
947049595405611009,907935748820631552,297407536,5
947049839359156224,403488296,20305066,5
947050345531953152,287230298,729307612735361024,5
947050649283280896,19583545,121609038,5
947050698805514240,2377958781,393211622,5
947051169393684480,805216730679156736,18399332,5
947051554032435200,73133571,3163623721,5
947052034028535809,1529220518,16646089,5
947052278690725888,258124400,249616322,5
947052310517112832,33216799,3581448494,5
947052648833748992,66699013,2444703223,5
947053141039628289,805216730679156736,18399332,5
947053168168378368,775491484275515393,631163382,5
947054763140530176,2253174734,3163623721,5
947054845881651205,762906414041837568,35608553,5
947054845881651205,762906414041837568,631163382,5
947054891884691456,3097574316,528929479,5
947055016594018305,1870188672,39024756,5
947055257271533569,2275883743,915783024,5
947055312644820992,2752090685,182191483,5
947055366218514432,60063443,16646089,5
947055939319873536,573214133,319359157,5
947056078046380034,358109775,4788444973,5
947056764494626816,4457130200,18399332,5
947056918152876033,610795031,4788444973,5
947056985505239040,117366396,805728994620424192,5
947057184457871360,20927633,121609038,5
947057353458896896,2161027910,2931528546,5
947057685211598848,125122481,153271366,5
947057939017338880,2719790063,889287163409387520,5
947058714627805184,69209858,706674674,5
947059085265944578,3314485566,528929479,5
947059706467581953,11449742,1470787362,5
947059835111014400,753952197868609536,162944319,5
947059853054431232,15904669,39024756,5
947059933094166534,297407536,297407536,5
947062152363327489,3113578866,859497871,5
947063547082797056,2342606024,90616027,5
947063829875261440,145157151,702845765966647296,5
947063917217333248,1143893052,297407536,5
947064181013876736,865100276671184896,132283202,5
947064560036462593,14243154,70022634,5
947064784683520000,873098820,2872114958,5
947064806258774016,1458614088,224776638,5
947064806258774016,1458614088,2916786304,5
947064991659704320,130424630,4788444973,5
947065048404434944,159373300,2595865716,5
947065843652816897,35022359,864849750,5
947066244804612096,759704816,132283202,5
947066330011770880,92366756,137394758,5
947067039260098560,2475433110,4788444973,5
947067246383452162,954590804,868828841904455680,5
947067524306358272,1360573050,832078669480763392,5
947067563846000640,206979151,224776638,5
947067563846000640,206979151,2297057988,5
947067764413534208,707885995476312064,3581448494,5
947067784302878720,562138733,864849750,5
947068148808794112,1940169296,137394758,5
947068433115398144,45738725,300133329,5
947068433115398144,45738725,426665236,5
947068593874771968,272892336,3163623721,5
947068943176310784,4194543313,3581448494,5
947069048122097664,753657336678354944,2931528546,5
947069550553526273,323014911,284960423,5
947070085138493441,753952197868609536,30176213,5
947070086543679489,2363961338,882210433611866112,5
947070824715919360,168130981,631163382,5
947071101804392448,348498840,702845765966647296,5
947071334319841280,161045957,39024756,5
947071361121431554,30800531,266907261,5
947071682551857152,56791988,146810598,5
947071682551857152,56791988,284960423,5
947071682551857152,56791988,2931528546,5
947072028863057920,254098258,882210433611866112,5
947073088931356672,16627712,70022634,5
947073334184853504,268941928,716573580629180416,5
947073655183261696,757172896460513281,297407536,5
947074789671186432,5695632,2520462038,5
947074792863105025,25093616,889287163409387520,5
947075555517755392,3948308435,497550434,5
947077039055499278,4708152097,297407536,5
947077270832680960,16627712,497550434,5
947077902964625410,4786021231,631163382,5
947078097249083395,2909661590,729307612735361024,5
947078097249083395,2909661590,804986222070284288,5
947078113099264000,889052304308977665,137394758,5
947078178828193794,33174859,596192355,5
947078239800975360,1399487250,922196466,5
947078442339540993,1684993824,2931528546,5
947078561172807680,506272989,504717558,5
947078596333412354,219240315,327060467,5
947078907575930883,189917061,4788444973,5
947079132470378496,889052304308977665,137394758,5
947080126747037696,438344137,813327952272183296,5
947080249958735872,4786021231,631163382,5
947081598352027648,811110011594153984,1139088236,5
947081685925015553,796371560814772225,729307612735361024,5
947081776723357698,70228526,624116125,5
947082044164546560,4656857353,162944319,5
947083196944015360,523669387,2931528546,5
947083423121731585,886920752032882688,811200560284057600,5
947083597449777153,29727994,2338798188,5
947083626256113664,288769813,162944319,5
947083700264562688,300100000,383914399,5
947084266097270784,522519631,185996763,5
947084528950001666,104673579,162944319,5
947084805409161216,3005257027,162944319,5
947084855795376134,704321748,716573580629180416,5
947085124541276161,1872983990,2520462038,5
947086156251799554,2372065951,137394758,5
947086162883067904,924414421,418476917,5
947086656120635392,824235207846924290,4788444973,5
947087257365708803,297407536,297407536,5
947087567413043200,749793160428032000,2872114958,5
947087863773937664,3892523359,771301994,5
947087889929715712,890936630546137088,3732360793,5
947088031105687553,15985764,753657336678354944,5
947088048558239747,4708152097,297407536,5
947088652949172229,886920752032882688,811200560284057600,5
947089316202790912,335141638,528929479,5
947089909164240896,4363091597,842348951139307522,5
947090040454131713,2360421176,793672690699608064,5
947090456902492160,360167439,3163623721,5
947090673135624194,4708152097,297407536,5
947091886577090561,2999195923,4788444973,5
947091892231077888,301525512,2931528546,5
947092888873086976,299617071,2520462038,5
947093145065373697,300133329,418476917,5
947093145065373697,300133329,426665236,5
947093805269962754,126708250,2872114958,5
947093911562006529,504246395,297407536,5
947094938394619905,876660168552923136,297407536,5
947095060465766400,2784228956,842348951139307522,5
947095329911877632,187518287,1609972040,5
947095572795797509,74712538,1584903366,5
947095691175739392,300133329,426665236,5
947096140033511425,701837845519056896,790469423362560000,5
947096165316747264,3861433641,22657534,5
947096387128348673,51997185,2931528546,5
947097368801013760,489387676,2447665636,5
947097368801013760,489387676,880996866065707009,5
947098167664889856,1112359873,2219869782,5
947098397667930113,14387275,95940865,5
947098687754215424,716454972766887936,802679439121207296,5
947099781494648832,288363743,4788444973,5
947099851635924992,42200093,224776638,5
947100293493329920,33773592,915783024,5
947100978700083205,1440641,178621130,5
947101221084585984,23567403,300133329,5
947101221084585984,23567403,426665236,5
947101536953409536,1657730988,4788444973,5
947101974985695234,3809844793,813327952272183296,5
947102052920029189,15317595,3246614169,5
947103092058632192,2440580797,4788444973,5
947104107747147776,61477434,596192355,5
947105387127496705,14802073,2338798188,5
947105642568933376,435177730,889287163409387520,5
947106311036162048,778666111080525825,753657336678354944,5
947106438588985351,187518287,224776638,5
947106821772263425,93953552,753657336678354944,5
947107496447172608,869654637191856128,2447665636,5
947107684607651840,49560108,426665236,5
947108137701490689,49560108,300133329,5
947108137701490689,49560108,418476917,5
947108137701490689,49560108,426665236,5
947108375820754944,63076720,3534754938,5
947108768852135936,3000996340,924414421,5
947109009097666560,864803935,2447665636,5
947109009097666560,864803935,880996866065707009,5
947109492822564864,16076032,477477231,5
947110278017163265,792271577412804608,30176213,5
947110480794886144,289362471,18399332,5
947111865263501322,24929621,33391929,5
947112381477306368,2467007185,269595830,5
947112713485918210,3025692666,269595830,5
947114329064787968,2910037419,35608553,5
947114410837004289,2635973991,2872114958,5
947114826563801095,2327009490,734629429339643904,5
947115129769996288,522593098,753657336678354944,5
947115177064980480,635731800,1855527763,5
947115235688710150,224028123,2931528546,5
947115409550999558,2910037419,53603688,5
947115438575583233,29873662,864849750,5
947115462965579776,279390084,497550434,5
947115712232992769,844079353,272739882,5
947115810669043712,817812141692420096,4788444973,5
947115890541236225,28698351,753657336678354944,5
947116152295104513,175666812,162944319,5
947116314199543808,22151193,791295296,5
947116451881611266,867004025861881856,30176213,5
947117002761662464,2719790063,889287163409387520,5
947117211939942401,715589685561704448,2872114958,5
947118474748416000,719988622,2447665636,5
947118590385360898,365926864,565183238,5
947118635457417216,2327009490,734629429339643904,5
947118707121127424,795491716153294848,30176213,5
947118736791785472,2478729888,753657336678354944,5
947118889187414016,140252240,753657336678354944,5
947118913988337664,17676594,565183238,5
947118971303747585,40254669,1105669592,5
947119021593423872,2207924739,2447665636,5
947119404113973248,1394881153,393211622,5
947119407343505409,236487888,2595865716,5
947119951768199168,163065795,3213121774,5
947120108907978752,23748097,566774233,5
947120130726682624,2295631308,162944319,5
947120132693876736,925409828322848769,30176213,5
947120133864087553,365926864,565183238,5
947120352743878657,74287341,753657336678354944,5
947120448394764289,752583150,162944319,5
947120472721723392,175666812,162944319,5
947120876176240646,24896412,162944319,5
947122686903357440,3192441942,2595865716,5
947122999072886785,234310676,1866251784,5
947123151930036225,945633377247547395,3246614169,5
947124142330880000,4165470614,162944319,5
947124292415774722,32626129,2595865716,5
947124351861530624,2593655367,162944319,5
947124579012628485,264876087,269595830,5
947125207155720192,1659452628,3213121774,5
947125329138663425,7370332,4788444973,5
947126615225524224,2745226392,2931528546,5
947127572856532992,760266899385118720,760266899385118720,5
947128601891233793,2364828025,860535752,5
947128640105365504,2251491799,802679439121207296,5
947129392693678080,18197668,22657534,5
947129763403091968,3320478908,396981910,5
947129763403091968,3320478908,880996866065707009,5
947129964612034560,783289095137038337,740491872594862081,5
947131073103790080,264361128,90616027,5
947131145719832578,2910037419,35608553,5
947131444626903040,309187913,2507275886,5
947131529897152517,4078672385,162944319,5
947132033167511558,15463671,230016871,5
947132772799467521,36941531,182191483,5
947133025653010432,22675279,868828841904455680,5
947133334064418816,807910303073701888,2436643548,5
947133373612302336,38639460,4788444973,5
947133397197049857,3314485566,528929479,5
947133471889215488,3014597029,796152745203929089,5
947133859212267520,1096845500,2273074560,5
947134181514997760,716906120,39024756,5
947134611011854336,3386278259,531756087,5
947134950297313280,24966423,396981910,5
947135306750464000,14813320,220141764,5
947135329554792449,36213740,396981910,5
947135355685425152,934915765,77217694,5
947136097578086402,1339895886,864849750,5
947136182525104128,506638477,22657534,5
947136252414976001,866953267,869821467927625728,5
947136682545090560,1726305288,702845765966647296,5
947136966029606912,844003391596445696,2872114958,5
947137015669239808,42512937,15410315,5
947137374093561856,1635862676,351271016,5
947138270013673472,332897244,396981910,5
947138283569545218,1399487250,922196466,5
947138963168362496,261486402,2447665636,5
947139423497539585,450131592,2447665636,5
947139508239306753,29995782,716573580629180416,5
947139539834982405,274119641,396981910,5
947139708773167104,3995145975,1245702187,5
947141356593479682,3882186329,813327952272183296,5
947142068543029248,825375472875876353,864849750,5
947142416506675200,1341838153,269596401,5
947142569565208576,14724725,721358889514455040,5
947142844212502528,804630080,1932318385,5
947142889569529857,2919946832,22657534,5
947142956649189377,1454684437,244488698,5
947143165038825472,473179284,393211622,5
947143671144529920,24966423,396981910,5
947143736928083968,941674624957296645,354823499,5
947144055414251520,4621746077,1105669592,5
947144133231161350,15846407,396981910,5
947144332078997504,20479813,39024756,5
947144374470688769,221980483,130427517,5
947144378459488256,2314381573,24847805,5
947144617815891968,3130403703,813327952272183296,5
947145008267874306,732468014688260096,813327952272183296,5
947145195547774977,2947070279,269595830,5
947145205651771392,3429738005,760266899385118720,5
947145255593365506,890234838250385408,162944319,5
947145946437115905,95801828,859497871,5
947146137437458432,70707518,182191483,5
947146197827022848,3130403703,813327952272183296,5
947146558159679494,1640024238,356749037,5
947147060318531590,57707396,542438378,5
947147823933374464,3832416433,269596401,5
947147905168822272,1317132950,2219869782,5
947147968313831424,144615713,2591477558,5
947147968406282246,226967539,269595830,5
947148238230032384,2895054004,860535752,5
947148939492544512,885677981586395141,30176213,5
947149018152435712,435177730,889287163409387520,5
947149307429482496,7846,864849750,5
947149531971555328,40200690,889287163409387520,5
947149762696015872,421333828,2219869782,5
947150010579288064,105781964,889287163409387520,5
947150058079883264,2916305152,915783024,5
947150303886901249,295713773,2591477558,5
947150349927960576,708369335102865408,269596401,5
947150422023790592,338446585,2872114958,5
947152762340483072,17169320,396981910,5
947153493692899329,630363381,241055986,5
947154116593233925,4066704495,889287163409387520,5
947154379282550785,262028312,563623339,5
947154546085781504,126536444,2872114958,5
947154817352310784,19918353,2931528546,5
947155068058341376,133345893,388026817,5
947156497263448065,216776631,35608553,5
947156665958371328,1024420969,1866251784,5
947156833487134720,412806234,2444703223,5
947156862851354624,789265846904365056,740801952775278593,5
947156930891411456,78523300,2595865716,5
947158779254239232,40659065,1866251784,5
947158946116186114,21388301,12851802,5
947158990303010816,78523300,2595865716,5
947158990303010816,78523300,832078669480763392,5
947159174764421120,886920752032882688,811200560284057600,5
947160946509717504,78523300,2595865716,5
947161098352058368,808285115931652096,393211622,5
947161235530887168,226660750,269595830,5
947161307014483968,3882186329,813327952272183296,5
