v,u,t_id_v,t_id_u,interaction_type,t_time_v,t_time_u
300,225,927642502743519233,927641960822611968,6,1510002182075,7/11/2017 08:00:52
306,166,927642524184907776,927642023460356096,6,1510002187187,7/11/2017 08:01:07
1046,999,927642637191884800,927642019522076672,6,1510002214130,7/11/2017 08:01:06
1,2,927642780649783296,927641749136211968,6,1510002248333,7/11/2017 08:00:02
947,66,927642805190774785,927641754714517504,6,1510002254184,7/11/2017 08:00:03
275,501,927642818205458432,927642175533326336,6,1510002257287,7/11/2017 08:01:44
19,1,927642821082996736,927642780649783296,6,1510002257973,7/11/2017 08:04:08
838,889,927642822890491904,927641752869126144,6,1510002258404,7/11/2017 08:00:03
2,1,927642862778507264,927642780649783296,6,1510002267914,7/11/2017 08:04:08
1059,243,927642866075058176,927639754702708737,6,1510002268700,7/11/2017 07:52:06
994,68,927642942985998336,927594916682895360,6,1510002287037,7/11/2017 04:53:56
137,501,927642982794194944,927642175533326336,6,1510002296528,7/11/2017 08:01:44
1046,999,927643011521036288,927642019522076672,6,1510002303377,7/11/2017 08:01:06
417,253,927643088050307072,927642969745776640,6,1510002321623,7/11/2017 08:04:53
69,137,927643464619081728,927642982794194944,6,1510002411404,7/11/2017 08:04:56
77,137,927643504679030784,927642982794194944,6,1510002420955,7/11/2017 08:04:56
417,69,927643717346799616,927643464619081728,6,1510002471659,7/11/2017 08:06:51
157,2,927643724900835328,927642862778507264,6,1510002473460,7/11/2017 08:04:27
275,69,927643731913719808,927643464619081728,6,1510002475132,7/11/2017 08:06:51
168,137,927643886968700928,927642982794194944,6,1510002512100,7/11/2017 08:04:56
1000,572,927643889359470592,927642287076773889,6,1510002512670,7/11/2017 08:02:10
954,971,927643893667106818,927584280364158976,6,1510002513697,7/11/2017 04:11:40
324,219,927643957143601152,927641835631030272,6,1510002528831,7/11/2017 08:00:23
341,143,927644081076891648,927644079587975168,6,1510002558379,7/11/2017 08:09:18
177,143,927644090665091072,927644079587975168,6,1510002560665,7/11/2017 08:09:18
226,1000,927644246269616128,927643889359470592,6,1510002597764,7/11/2017 08:08:32
69,226,927644385096822784,927644246269616128,6,1510002630863,7/11/2017 08:09:57
492,166,927644776639250432,927644042296303616,6,1510002724214,7/11/2017 08:09:09
165,69,927644822722306050,927644385096822784,6,1510002735201,7/11/2017 08:10:30
165,69,927644832306286593,927644385096822784,6,1510002737486,7/11/2017 08:10:30
388,226,927644953949245441,927644246269616128,6,1510002766488,7/11/2017 08:09:57
521,370,927644974853718016,927644625451458560,6,1510002771472,7/11/2017 08:11:28
397,370,927645042717499392,927644625451458560,6,1510002787652,7/11/2017 08:11:28
918,600,927645087806382080,927644987390533632,6,1510002798402,7/11/2017 08:12:54
1068,1028,927645088817270787,927635437417615360,6,1510002798643,7/11/2017 07:34:57
972,329,927645132626808832,927613334031134720,6,1510002809088,7/11/2017 06:07:07
75,370,927645517005418496,927645231910043649,6,1510002900731,7/11/2017 08:13:52
1011,385,927645565134954496,927634203809853443,6,1510002912206,7/11/2017 07:30:03
76,75,927645583883546626,927645517005418496,6,1510002916676,7/11/2017 08:15:00
755,1067,927645616594853888,927645054436483073,6,1510002924475,7/11/2017 08:13:10
1071,755,927645644461764608,927645616594853888,6,1510002931119,7/11/2017 08:15:24
1047,1000,927645726137618434,927643889359470592,6,1510002950592,7/11/2017 08:08:32
503,226,927645746580529153,927644246269616128,6,1510002955466,7/11/2017 08:09:57
232,503,927645759767322624,927645746580529153,6,1510002958610,7/11/2017 08:15:55
1026,168,927645810816270336,927643886968700928,6,1510002970781,7/11/2017 08:08:32
69,226,927646079041941504,927644246269616128,6,1510003034731,7/11/2017 08:09:57
102,143,927646155068014592,927644079587975168,6,1510003052857,7/11/2017 08:09:18
1073,226,927646156569567232,927644246269616128,6,1510003053215,7/11/2017 08:09:57
102,143,927646157303623683,927644079587975168,6,1510003053390,7/11/2017 08:09:18
232,416,927646213196849152,927646194716655616,6,1510003066716,7/11/2017 08:17:42
554,257,927646213746450433,927614573049413632,6,1510003066847,7/11/2017 06:12:03
588,76,927646238345895936,927645583883546626,6,1510003072712,7/11/2017 08:15:16
788,1049,927646245140578304,927645944807440384,6,1510003074332,7/11/2017 08:16:42
99,232,927646281190621184,927646213196849152,6,1510003082927,7/11/2017 08:17:46
1075,999,927646317597351937,927642019522076672,6,1510003091607,7/11/2017 08:01:06
1075,999,927646323230339073,927642019522076672,6,1510003092950,7/11/2017 08:01:06
588,76,927646350195310592,927645583883546626,6,1510003099379,7/11/2017 08:15:16
490,232,927646375008862208,927646213196849152,6,1510003105295,7/11/2017 08:17:46
253,1026,927646398735990784,927645810816270336,6,1510003110952,7/11/2017 08:16:10
1076,232,927646453543010304,927646213196849152,6,1510003124019,7/11/2017 08:17:46
1073,1076,927646469015740416,927646453543010304,6,1510003127708,7/11/2017 08:18:44
1079,385,927646719457628160,927634203809853443,6,1510003187418,7/11/2017 07:30:03
245,298,927646730694176768,927646503996293120,6,1510003190097,7/11/2017 08:18:56
416,245,927646766056464384,927646730694176768,6,1510003198528,7/11/2017 08:19:50
837,192,927646782598901762,927646331191078914,6,1510003202472,7/11/2017 08:18:14
1,1047,927646807290712064,927645726137618434,6,1510003208359,7/11/2017 08:15:50
635,838,927646807726764032,927642822890491904,6,1510003208463,7/11/2017 08:04:18
144,226,927646809467613190,927644246269616128,6,1510003208878,7/11/2017 08:09:57
27,837,927646811963166721,927646782598901762,6,1510003209473,7/11/2017 08:20:02
703,1,927646834151100418,927646807290712064,6,1510003214763,7/11/2017 08:20:08
19,1,927646848541749248,927646807290712064,6,1510003218194,7/11/2017 08:20:08
84,137,927646851549057024,927646797484376064,6,1510003218911,7/11/2017 08:20:06
2,84,927646889406877701,927646851549057024,6,1510003227937,7/11/2017 08:20:18
113,188,927646927981658113,927646883807338496,6,1510003237134,7/11/2017 08:20:26
192,837,927647026657062912,927646782598901762,6,1510003260660,7/11/2017 08:20:02
527,219,927647097817460736,927641835631030272,6,1510003277626,7/11/2017 08:00:23
83,19,927647180994646016,927646848541749248,6,1510003297457,7/11/2017 08:20:18
341,168,927647284556283904,927647188485672960,6,1510003322148,7/11/2017 08:21:39
69,339,927647301534826496,927647294962376704,6,1510003326196,7/11/2017 08:22:04
92,168,927647376298278912,927647188485672960,6,1510003344021,7/11/2017 08:21:39
391,41,927647462961156096,927647450222952448,6,1510003364683,7/11/2017 08:22:41
1081,245,927647489167187968,927646730694176768,6,1510003370931,7/11/2017 08:19:50
808,2,927647856370028545,927646889406877701,6,1510003458479,7/11/2017 08:20:27
220,339,927648032442609664,927647536361324544,6,1510003500458,7/11/2017 08:23:02
857,341,927648058052980736,927647284556283904,6,1510003506564,7/11/2017 08:22:02
84,220,927648086591016960,927648032442609664,6,1510003513368,7/11/2017 08:25:00
397,143,927648325486067713,927647475296436224,6,1510003570325,7/11/2017 08:22:47
838,635,927648354611245056,927646807726764032,6,1510003577269,7/11/2017 08:20:08
137,464,927648607351726081,927648294460841984,6,1510003637527,7/11/2017 08:26:02
112,341,927648629229096960,927647284556283904,6,1510003642743,7/11/2017 08:22:02
740,44,927648711173214209,927642350012297217,6,1510003662280,7/11/2017 08:02:25
282,464,927648826181132288,927648294460841984,6,1510003689700,7/11/2017 08:26:02
270,282,927648850046631937,927648826181132288,6,1510003695390,7/11/2017 08:28:09
1084,188,927648903599570944,927646883807338496,6,1510003708158,7/11/2017 08:20:26
800,143,927648912755671040,927648731666644992,6,1510003710341,7/11/2017 08:27:47
653,270,927649112949952513,927648850046631937,6,1510003758071,7/11/2017 08:28:15
889,857,927649293137338371,927648058052980736,6,1510003801031,7/11/2017 08:25:06
226,137,927649348900364289,927648607351726081,6,1510003814326,7/11/2017 08:27:17
107,226,927649368550674432,927649348900364289,6,1510003819011,7/11/2017 08:30:14
330,243,927649414268809221,927649242356654080,6,1510003829911,7/11/2017 08:29:48
266,143,927649541423357957,927648731666644992,6,1510003860227,7/11/2017 08:27:47
276,226,927649543507861504,927649348900364289,6,1510003860724,7/11/2017 08:30:14
266,143,927649543705038849,927648731666644992,6,1510003860771,7/11/2017 08:27:47
1085,1080,927649544799625217,927649134609231872,6,1510003861032,7/11/2017 08:29:23
975,837,927649611149381636,927646782598901762,6,1510003876851,7/11/2017 08:20:02
1014,99,927649631491756032,927649551464333313,6,1510003881701,7/11/2017 08:31:02
1019,1085,927649682997657600,927649544799625217,6,1510003893981,7/11/2017 08:31:01
170,107,927649914850385920,927649368550674432,6,1510003949259,7/11/2017 08:30:19
1087,99,927649945863069697,927649551464333313,6,1510003956653,7/11/2017 08:31:02
167,395,927649959272374277,927649567532711936,6,1510003959850,7/11/2017 08:31:06
296,276,927650020832067584,927649543507861504,6,1510003974527,7/11/2017 08:31:00
227,226,927650098829553664,927649348900364289,6,1510003993123,7/11/2017 08:30:14
1089,99,927650208716021760,927649551464333313,6,1510004019322,7/11/2017 08:31:02
196,1089,927650328211734528,927650208716021760,6,1510004047812,7/11/2017 08:33:39
343,979,927650384109277190,927625919442776066,6,1510004061139,7/11/2017 06:57:08
370,196,927650519857840128,927650328211734528,6,1510004093504,7/11/2017 08:34:07
1007,188,927650520847847426,927646883807338496,6,1510004093740,7/11/2017 08:20:26
74,15,927650550275018753,927649500734337026,6,1510004100756,7/11/2017 08:30:50
1090,645,927650564627767296,927649521919602688,6,1510004104178,7/11/2017 08:30:55
490,143,927650579236704256,927648731666644992,6,1510004107661,7/11/2017 08:27:47
574,167,927650583074439168,927650381101801472,6,1510004108576,7/11/2017 08:34:20
1,1087,927650624715489280,927649945863069697,6,1510004118504,7/11/2017 08:32:36
19,1,927650666386018305,927650624715489280,6,1510004128439,7/11/2017 08:35:18
166,370,927650694877757440,927650519857840128,6,1510004135232,7/11/2017 08:34:53
2,1,927650707540455425,927650624715489280,6,1510004138251,7/11/2017 08:35:18
476,800,927650733599502336,927648912755671040,6,1510004144464,7/11/2017 08:28:30
69,166,927650839090438144,927650694877757440,6,1510004169615,7/11/2017 08:35:35
77,19,927650861194637313,927650666386018305,6,1510004174885,7/11/2017 08:35:28
1094,476,927650921881903104,927650733599502336,6,1510004189354,7/11/2017 08:35:44
75,77,927650987225112577,927650861194637313,6,1510004204933,7/11/2017 08:36:14
1087,75,927651012847927297,927650987225112577,6,1510004211042,7/11/2017 08:36:44
483,166,927651185242329088,927650694877757440,6,1510004252144,7/11/2017 08:35:35
1095,715,927651329215885313,927650553265504256,6,1510004286470,7/11/2017 08:35:01
653,75,927651348820234240,927651051745943552,6,1510004291144,7/11/2017 08:37:00
196,19,927651619205812229,927650666386018305,6,1510004355609,7/11/2017 08:35:28
1096,388,927651644979818496,927650211861688320,6,1510004361754,7/11/2017 08:33:40
952,74,927651713477152768,927650550275018753,6,1510004378085,7/11/2017 08:35:00
60,74,927651771618652161,927650550275018753,6,1510004391947,7/11/2017 08:35:00
837,74,927651807626760194,927650550275018753,6,1510004400532,7/11/2017 08:35:00
157,2,927651851654197249,927650707540455425,6,1510004411029,7/11/2017 08:35:38
490,143,927651860093243392,927648731666644992,6,1510004413041,7/11/2017 08:27:47
351,166,927651870566256641,927650694877757440,6,1510004415538,7/11/2017 08:35:35
918,1098,927651906641465346,927651893580521472,6,1510004424139,7/11/2017 08:40:21
1087,351,927652005870309376,927651870566256641,6,1510004447797,7/11/2017 08:40:15
185,170,927652113982791680,927649914850385920,6,1510004473573,7/11/2017 08:32:29
940,74,927652120811237376,927650550275018753,6,1510004475201,7/11/2017 08:35:00
53,143,927652154852208640,927648731666644992,6,1510004483317,7/11/2017 08:27:47
635,838,927652158102630401,927648354611245056,6,1510004484092,7/11/2017 08:26:17
917,974,927652238679359489,927623258437849088,6,1510004503303,7/11/2017 06:46:33
425,436,927652282023292928,927651480491892736,6,1510004513637,7/11/2017 08:38:42
107,185,927652282195361792,927652113982791680,6,1510004513678,7/11/2017 08:41:13
393,374,927652338743078912,927652189316710405,6,1510004527160,7/11/2017 08:41:31
370,988,927652474797768704,927652290667753473,6,1510004559598,7/11/2017 08:41:55
788,362,927652503927136256,927651595583553536,6,1510004566543,7/11/2017 08:39:09
787,555,927652506490064901,927652352563339271,6,1510004567154,7/11/2017 08:42:10
975,837,927652585644941312,927651807626760194,6,1510004586026,7/11/2017 08:40:00
1087,2,927652668490706944,927652651382210565,6,1510004605778,7/11/2017 08:43:21
846,56,927652814297419778,927652026166775808,6,1510004640541,7/11/2017 08:40:52
308,1087,927652816633647105,927652668490706944,6,1510004641098,7/11/2017 08:43:25
306,988,927652819133521920,927652290667753473,6,1510004641694,7/11/2017 08:41:55
192,846,927652977212608512,927652814297419778,6,1510004679383,7/11/2017 08:44:00
75,370,927653067490807815,927652926805250050,6,1510004700907,7/11/2017 08:44:27
270,75,927653068019240960,927653067490807815,6,1510004701033,7/11/2017 08:45:00
76,75,927653072838553600,927653067490807815,6,1510004702182,7/11/2017 08:45:00
76,75,927653096876118016,927653067490807815,6,1510004707913,7/11/2017 08:45:00
717,1000,927653156498100224,927648140127113216,6,1510004722128,7/11/2017 08:25:26
379,988,927653257123475456,927652290667753473,6,1510004746119,7/11/2017 08:41:55
1096,388,927653285128945664,927650211861688320,6,1510004752796,7/11/2017 08:33:40
484,253,927653345149329408,927646398735990784,6,1510004767106,7/11/2017 08:18:30
112,280,927653358613098496,927653145332785152,6,1510004770316,7/11/2017 08:45:19
838,635,927653386832322560,927652158102630401,6,1510004777044,7/11/2017 08:41:24
764,717,927653416163188736,927653156498100224,6,1510004784037,7/11/2017 08:45:22
918,1100,927653683495448576,927653132548505600,6,1510004847774,7/11/2017 08:45:16
370,277,927653785178013696,927653298680692738,6,1510004872017,7/11/2017 08:45:56
240,988,927653813128794112,927652290667753473,6,1510004878681,7/11/2017 08:41:55
376,370,927653833844469760,927653785178013696,6,1510004883620,7/11/2017 08:47:52
7,379,927653857425088518,927653257123475456,6,1510004889242,7/11/2017 08:45:46
740,44,927653859383578625,927642350012297217,6,1510004889709,7/11/2017 08:02:25
8,7,927653866707017728,927653857425088518,6,1510004891455,7/11/2017 08:48:09
9,8,927653875041128448,927653866707017728,6,1510004893442,7/11/2017 08:48:11
1096,388,927653996889718784,927650211861688320,6,1510004922493,7/11/2017 08:33:40
137,617,927654130356666370,927653984885604353,6,1510004954314,7/11/2017 08:48:39
515,75,927654179631280128,927653067490807815,6,1510004966062,7/11/2017 08:45:00
1108,388,927654203312390144,927650211861688320,6,1510004971708,7/11/2017 08:33:40
69,137,927654353942360064,927654130356666370,6,1510005007621,7/11/2017 08:49:14
126,370,927654468144865280,927653872092377088,6,1510005034849,7/11/2017 08:48:12
1,1087,927654567696896000,927652668490706944,6,1510005058584,7/11/2017 08:43:25
527,277,927654582670389248,927653298680692738,6,1510005062154,7/11/2017 08:45:56
19,1,927654607823736833,927654567696896000,6,1510005068151,7/11/2017 08:50:58
2,527,927654649754279936,927654582670389248,6,1510005078148,7/11/2017 08:51:02
1096,388,927654674454290432,927650211861688320,6,1510005084037,7/11/2017 08:33:40
570,393,927654700811350016,927652338743078912,6,1510005090321,7/11/2017 08:42:07
1108,388,927654770931679232,927650211861688320,6,1510005107039,7/11/2017 08:33:40
207,56,927654825768161280,927652026166775808,6,1510005120113,7/11/2017 08:40:52
77,19,927654830218399745,927654607823736833,6,1510005121174,7/11/2017 08:51:08
107,280,927654913785466880,927654884605755392,6,1510005141098,7/11/2017 08:52:14
556,555,927655055229988864,927652352563339271,6,1510005174821,7/11/2017 08:42:10
1019,1111,927655172389486592,927654997554110464,6,1510005202754,7/11/2017 08:52:41
131,280,927655225145507841,927655189229707264,6,1510005215332,7/11/2017 08:53:26
705,604,927655246716735489,927655134472974336,6,1510005220475,7/11/2017 08:53:13
245,280,927655271077261312,927655230077939712,6,1510005226283,7/11/2017 08:53:36
1047,374,927655312387182592,927653261183799298,6,1510005236132,7/11/2017 08:45:47
75,245,927655331106312192,927655271077261312,6,1510005240595,7/11/2017 08:53:46
76,75,927655336454098944,927655331106312192,6,1510005241870,7/11/2017 08:54:00
